colloquialism	washout	_synset_domain_usage_of-inv
march	manifestation	_derivationally_related_form
seize	appropriator	_derivationally_related_form
initiate	installation	_derivationally_related_form-inv
professionalization	professionalize	_derivationally_related_form-inv
spiel	playing	_derivationally_related_form
oligosaccharide	disaccharide	_hypernym-inv
weave	waver	_derivationally_related_form
preventive	prevent	_derivationally_related_form
retard	slowing	_derivationally_related_form-inv
understate	minimization	_derivationally_related_form
commemorative	remember	_derivationally_related_form
soar	zoom	_derivationally_related_form-inv
trauma	frostbite	_hypernym-inv
walker	limper	_hypernym-inv
bound	edge	_derivationally_related_form-inv
thump	thumping	_derivationally_related_form-inv
syrinx	bird	_has_part-inv
legislature	regime	_member_meronym-inv
live	relive	_hypernym-inv
head	face	_part_of-inv
missive	correspondence	_has_part-inv
splay	dislocation	_derivationally_related_form-inv
speculate	reason	_hypernym
androgynous	hermaphroditism	_derivationally_related_form-inv
dullard	nudnik	_hypernym-inv
sound	ticktock	_hypernym-inv
mastership	master	_derivationally_related_form
limit	specify	_derivationally_related_form
unrest	upheaval	_hypernym
warmer	water_heater	_hypernym-inv
terra_firma	peninsula	_hypernym-inv
ohio	cleveland	_part_of-inv
box	pugilist	_derivationally_related_form-inv
flash	spark	_hypernym-inv
saw	handsaw	_hypernym-inv
blow	unwrap	_hypernym
termination	morpheme	_hypernym
walking	shuffling	_hypernym-inv
interpolate	interposition	_derivationally_related_form
learning	memorization	_hypernym-inv
crt	screen	_part_of-inv
scare	horrify	_hypernym-inv
music	synthesizer	_member_of_domain_topic
weakening	weaken	_derivationally_related_form
remittal	salvation	_hypernym
uprise	rising	_derivationally_related_form
twist	curve	_derivationally_related_form-inv
pawl	stop	_hypernym
switch	modify	_hypernym
subsidize	pay	_hypernym
fraud	swindle	_hypernym-inv
write	intercommunicate	_hypernym
payment	pay	_derivationally_related_form
prevision	reasoning	_hypernym
punish	revenge	_hypernym-inv
lever	treadle	_hypernym-inv
lather	suds	_derivationally_related_form-inv
resurge	revivification	_derivationally_related_form-inv
convertibility	exchangeable	_derivationally_related_form-inv
surveyor	technologist	_hypernym
trader	trade	_derivationally_related_form
head	bolt	_part_of
savannah	port	_instance_hypernym
process	tentacle	_hypernym-inv
capitalization	capitalize	_derivationally_related_form-inv
vertical_stabilizer	stabilizer	_hypernym
newborn_infant	preterm_infant	_hypernym-inv
pretext	semblance	_hypernym
prevent	preclusion	_derivationally_related_form
wire	electricity	_derivationally_related_form
recruit	register	_hypernym
consult	consultation	_derivationally_related_form-inv
yearning	yearn	_derivationally_related_form
withdraw	take	_hypernym
issue	emergence	_derivationally_related_form-inv
strengthen	change	_hypernym
molestation	worrying	_hypernym-inv
trailer	linger	_derivationally_related_form-inv
fluctuation	fluctuate	_derivationally_related_form-inv
doddle	walkover	_hypernym
perfect	optimize	_hypernym-inv
splash	splosh	_derivationally_related_form-inv
urbanize	modify	_hypernym
axis	line	_hypernym
residue	matter	_hypernym
scar	pock	_derivationally_related_form
sire	patriarch	_hypernym-inv
unite	interlink	_hypernym-inv
tread	revealing	_derivationally_related_form-inv
step	walk	_hypernym
mott	suffragist	_instance_hypernym
womanize	womanizer	_derivationally_related_form
rede	consult	_hypernym-inv
carjack	pirate	_hypernym
premix	mixture	_hypernym
research	problem_solving	_hypernym
load	loading	_derivationally_related_form-inv
eruption	bang	_derivationally_related_form
modify	immortalize	_hypernym-inv
romp	sport	_derivationally_related_form-inv
declare	testify	_hypernym-inv
trainer	train	_derivationally_related_form-inv
trace	construct	_hypernym-inv
mutant	variation	_derivationally_related_form
conform	adaptive	_derivationally_related_form-inv
raise	shame	_hypernym-inv
form	versification	_hypernym-inv
origination	introduce	_derivationally_related_form-inv
source	inspiration	_hypernym
organize	organization	_derivationally_related_form
player	piper	_hypernym-inv
adulthood	adult	_derivationally_related_form-inv
sit	riding	_derivationally_related_form-inv
turning	veering	_hypernym-inv
supply	tube	_hypernym-inv
ooh	shout	_hypernym
punctuation	grouping	_hypernym
usa	idaho	_part_of-inv
hysteria	madden	_derivationally_related_form-inv
sphinx_moth	moth	_hypernym
glossary	gloss	_derivationally_related_form-inv
voter	elect	_derivationally_related_form-inv
conciliatory	placate	_derivationally_related_form-inv
centurion	warrior	_hypernym
terrorist	sleeper	_hypernym-inv
enforcement	infliction	_hypernym-inv
port	helsinki	_instance_hyponym
fixing	fix	_derivationally_related_form
path	crosswalk	_hypernym-inv
strike	instill	_hypernym-inv
injunction	enjoin	_derivationally_related_form
pistil	style	_has_part
disappearance	receding	_hypernym-inv
yawn	yawning	_derivationally_related_form
travail	toiler	_derivationally_related_form
torrent	oversupply	_derivationally_related_form
instrumentation	transport	_hypernym-inv
vault	hurdle	_derivationally_related_form
soul	transvestite	_hypernym-inv
foul	clog	_derivationally_related_form-inv
reproduction	asexual_reproduction	_hypernym-inv
tie	linkage	_derivationally_related_form
expatriate	deportation	_derivationally_related_form
plagiarize	offense	_member_of_domain_topic-inv
endoskeleton	joint	_has_part
formalism	formalized	_derivationally_related_form
suspect	law	_member_of_domain_topic-inv
symptom	menorrhagia	_hypernym-inv
tending	stereotype	_hypernym-inv
spur	urging	_derivationally_related_form
corruptness	crooked	_derivationally_related_form-inv
tunnel	shaft	_part_of-inv
kiwi_vine	kiwi_fruit	_part_of-inv
source	refer	_derivationally_related_form
mitosis	cytokinesis	_has_part
wino	soak	_derivationally_related_form
attractive	attractiveness	_derivationally_related_form-inv
beep	pager	_derivationally_related_form
get	take	_hypernym-inv
grow	evolution	_derivationally_related_form
imbibe	suck	_hypernym-inv
oomycetes	class	_hypernym
snuggling	snog	_derivationally_related_form-inv
intercommunicate	joke	_hypernym-inv
onanism	masturbate	_derivationally_related_form
works	brewery	_hypernym-inv
box	pugilism	_derivationally_related_form-inv
flashflood	inundation	_hypernym
largeness	large	_derivationally_related_form
determination	mind	_hypernym
block	nut	_hypernym-inv
strip	dispossess	_hypernym-inv
turn	change	_hypernym
shutter	shut	_derivationally_related_form-inv
tilt	scrap	_derivationally_related_form-inv
sunbathe	sunshine	_derivationally_related_form
risk	threaten	_derivationally_related_form
confect	sweet	_hypernym
shaping	process	_hypernym
deterrence	nuclear_deterrence	_hypernym-inv
rib	vertebrate	_has_part-inv
speciation	phylogeny	_hypernym
beekeeper	beekeeping	_derivationally_related_form
trader	fence	_hypernym-inv
exhortation	communication	_hypernym
undertake	stipulate	_hypernym-inv
inhabitation	inhabit	_derivationally_related_form-inv
medicine	antidiabetic_drug	_hypernym-inv
reordering	shuffling	_hypernym-inv
clout	slug	_derivationally_related_form-inv
crystallizing	crystallize	_derivationally_related_form
spectrum	scope	_hypernym
object	except	_hypernym-inv
withdraw	ladle	_hypernym-inv
relegate	family	_derivationally_related_form-inv
twine	tangle	_hypernym-inv
man	arm	_part_of-inv
supporter	voucher	_hypernym-inv
canonization	saint	_derivationally_related_form
subsidize	support	_hypernym
corolla	whorl	_hypernym
rick	stack	_hypernym
venture	risk	_hypernym
endocrine_gland	pituitary_gland	_hypernym-inv
bitter	ale	_hypernym
orchestrate	orchestration	_derivationally_related_form
deprive	starve	_hypernym-inv
legitimize	legitimation	_derivationally_related_form-inv
convene	meet	_hypernym
proscription	interdiction	_hypernym-inv
turn	ridge	_hypernym-inv
foal	horse	_member_meronym-inv
review	visit	_derivationally_related_form
class	illegitimate	_hypernym-inv
discontentment	discontented	_derivationally_related_form
vary	version	_derivationally_related_form-inv
franchise	dealer	_derivationally_related_form-inv
payment	penalty	_hypernym-inv
boot	spur	_has_part
spot	stipple	_derivationally_related_form-inv
decryption	decrypt	_derivationally_related_form
lifetime	lifer	_derivationally_related_form-inv
optical_telescope	ocular	_part_of-inv
transposition	substitute	_derivationally_related_form-inv
sweep	scope	_hypernym
transmutation	physics	_member_of_domain_topic-inv
time	set	_hypernym
radical	soul	_hypernym
rescript	prescribe	_derivationally_related_form
constellation	orion	_instance_hypernym-inv
anthology	compendium	_hypernym
activity	verbalization	_hypernym-inv
wave	fluttering	_hypernym-inv
projection	eject	_derivationally_related_form-inv
pedagogical	teaching	_derivationally_related_form
doubt	discredit	_hypernym
dying	ending	_hypernym
duluth	port	_instance_hyponym-inv
barrio	quarter	_hypernym
unite	whole	_derivationally_related_form-inv
neurological_disorder	upset	_hypernym
homosexual	queerness	_derivationally_related_form
reducible	reduce	_derivationally_related_form
socialist	socialism	_derivationally_related_form
alternation	succession	_hypernym
effector	soul	_hypernym
smite	damage	_hypernym
ontogenetic	ontogeny	_derivationally_related_form-inv
enlighten	enlightenment	_derivationally_related_form
tabulator	calculator	_hypernym
music	activity	_hypernym
follow	obey	_hypernym
implicate	implication	_derivationally_related_form-inv
consign	charge	_derivationally_related_form-inv
overthrow	subvert	_derivationally_related_form
pennsylvania	erie	_part_of-inv
poplar_tree	aspen	_hypernym-inv
jumper	lead	_hypernym-inv
modify	convert	_hypernym-inv
lead	conducting	_derivationally_related_form
lodging	structure	_hypernym
compensation	remunerate	_derivationally_related_form
condense	intensify	_hypernym
idealist	visionary	_hypernym
sightsee	visit	_hypernym
wind	scent	_derivationally_related_form
leaky	outflow	_derivationally_related_form
coverlet	cover	_derivationally_related_form-inv
snipe	rip	_hypernym-inv
falsity	falsify	_derivationally_related_form
shaft	vertical	_hypernym
subsistence	survive	_derivationally_related_form-inv
confiscation	seizure	_hypernym
handwheel	lathe	_part_of
work	occupy	_hypernym-inv
scent	smell	_hypernym
struggle	fight	_derivationally_related_form-inv
hinduism	ahimsa	_member_of_domain_topic
hold	ladle	_part_of
artery	carotid_artery	_hypernym-inv
stroke	hemorrhagic_stroke	_hypernym-inv
mineral	garnet	_hypernym-inv
practitioner	clinician	_hypernym-inv
nook	edifice	_part_of
inclusion	include	_derivationally_related_form-inv
throat	oropharynx	_has_part
specialize	specialist	_derivationally_related_form
collaborate	quisling	_derivationally_related_form
lawlessness	nihilism	_hypernym-inv
merciful	mercy	_derivationally_related_form-inv
mold	mildew	_derivationally_related_form
soul	kneeler	_hypernym-inv
lighter	match	_hypernym-inv
malaysian	malaysia	_member_meronym-inv
spot	residency	_hypernym-inv
unrighteousness	unjustness	_hypernym-inv
slavery	slave	_derivationally_related_form-inv
falsify	untruth	_derivationally_related_form
approbation	approve	_derivationally_related_form-inv
heading	drive	_derivationally_related_form
medina	saudi_arabia	_has_part-inv
pearly	tooth	_hypernym
whatnot	rarity	_hypernym
protectiveness	warmness	_hypernym
keep	stronghold	_hypernym
sect	religion	_hypernym
pallet	scope	_hypernym
python	boa	_hypernym
send	mailer	_derivationally_related_form-inv
olympics	athletics	_hypernym
fishing_rod	tackle	_member_meronym-inv
creditor	credit	_derivationally_related_form-inv
pratfall	fluff	_hypernym-inv
undertone	tone	_hypernym
disorientation	disorientate	_derivationally_related_form
cia	ctc	_has_part
shaper	make	_derivationally_related_form-inv
ins	office	_hypernym
defend	bulwark	_hypernym-inv
stretch	extension	_derivationally_related_form-inv
wrapping	wrap	_derivationally_related_form-inv
treasure	value	_derivationally_related_form
smoothness	smooth	_derivationally_related_form
recipient	assignee	_hypernym-inv
ocular	sights	_part_of
idealist	idealism	_derivationally_related_form
conversation	discourse	_derivationally_related_form-inv
combine	totality	_derivationally_related_form
trammel	strangle	_hypernym-inv
summation	collection	_hypernym
surround	edge	_derivationally_related_form-inv
rise	uprise	_derivationally_related_form-inv
symptom	effect	_hypernym-inv
paste	mucilage	_derivationally_related_form
hide	mask	_hypernym-inv
cards	shuffling	_has_part
crash	prang	_hypernym-inv
author	write	_hypernym
rage	fashion	_hypernym
speechify	speech	_derivationally_related_form-inv
unapologetic	inventor	_derivationally_related_form-inv
void	override	_derivationally_related_form
partisanship	partizan	_derivationally_related_form
timber	strip	_hypernym-inv
maltster	malted_milk	_derivationally_related_form
stage	top	_hypernym-inv
level	grade	_hypernym-inv
ore	subunit	_hypernym
strength	sinew	_hypernym-inv
nsaid	salicylate	_hypernym-inv
socialization	socialize	_derivationally_related_form-inv
litigator	litigate	_derivationally_related_form
underperformer	student	_hypernym
tactfulness	finesse	_hypernym-inv
sound	knocking	_hypernym-inv
aerosol	aerosolize	_derivationally_related_form
zipper	cardigan	_part_of
roadbed	bed	_hypernym
typecast	type	_derivationally_related_form-inv
heckle	heckler	_derivationally_related_form
worker	servant	_hypernym-inv
grouping	people	_hypernym-inv
return	throwback	_hypernym-inv
reference	credit	_derivationally_related_form-inv
biology	cytology	_hypernym-inv
resettlement	cold	_similar_to
spinal	vertebral_column	_derivationally_related_form
dipper	duck	_hypernym
riskiness	danger	_hypernym
relocation	move	_derivationally_related_form-inv
lichen	fungus	_hypernym
hemophilic	hemophiliac	_derivationally_related_form
sledding	sleigh	_derivationally_related_form-inv
squirt	nonentity	_hypernym
translation	revision	_hypernym-inv
tick	ticktock	_derivationally_related_form-inv
mountain	mountaineer	_derivationally_related_form
rustle	steal	_hypernym
cause	origination	_hypernym
